image,label,delta_low_mean_50_100,delta_mid_mean_50_100,delta_high_mean_50_100,delta_low_std_50_100,delta_mid_std_50_100,delta_high_std_50_100,delta_low_mean_100_150,delta_mid_mean_100_150,delta_high_mean_100_150,delta_low_std_100_150,delta_mid_std_100_150,delta_high_std_100_150,delta_low_mean_150_200,delta_mid_mean_150_200,delta_high_mean_150_200,delta_low_std_150_200,delta_mid_std_150_200,delta_high_std_150_200,delta_low_mean_200_300,delta_mid_mean_200_300,delta_high_mean_200_300,delta_low_std_200_300,delta_mid_std_200_300,delta_high_std_200_300,delta_low_mean_300_400,delta_mid_mean_300_400,delta_high_mean_300_400,delta_low_std_300_400,delta_mid_std_300_400,delta_high_std_300_400,delta_low_mean_400_500,delta_mid_mean_400_500,delta_high_mean_400_500,delta_low_std_400_500,delta_mid_std_400_500,delta_high_std_400_500,delta_low_mean_500_750,delta_mid_mean_500_750,delta_high_mean_500_750,delta_low_std_500_750,delta_mid_std_500_750,delta_high_std_500_750
nonmember_358.png,0,-0.005134504288434899,-0.034290157258510603,-0.0667936950922012,-0.0007301205769181009,-0.002782952040433901,-0.0050402488559484,-0.003388594835996697,-0.019197791814803994,-0.0338768213987351,-0.0014370083808898995,-0.0018752599135040994,-0.0015781330876051998,-0.0029236786067486017,-0.014158021658659009,-0.022687677294015905,-0.00034064473584300044,-0.0009230365976691003,-0.0030615972355009,-0.004453755915164899,-0.018664143979549394,-0.025338277220726,-0.0011212313547729995,-0.0018262634985149002,-0.0017291563563048003,-0.0035932455211877996,-0.012102371081709903,-0.012312677688896599,0.00040862336754800017,-0.0012532593682407999,-0.0014438722864725,-0.006424479186534901,-0.0095709273591638,-0.0061385892331601005,-0.0020948629826307,-0.0025946182431653,-0.00036222916969560006,-0.0109205284388736,-0.0090532259200699,-0.0036164841003483,-0.003686965443194,-0.0012022670598525985,-0.00014827273480477269
nonmember_359.png,0,-0.0026188846677541004,-0.0169825963675976,-0.03456992655992511,-2.929661422959931e-05,-0.00028439192101359975,-0.0013430453836918007,-0.003504550084471699,-0.007588217034935899,-0.020245917141437496,-0.0004874239675701003,-0.0010402589105070002,-0.0032511844765395,-0.004165686666965502,-0.006383446976542501,-0.013048844411969202,-0.0018376600928604993,-0.0009248121641576,-0.0015639843186362999,-0.003849180415272699,-0.004585523158311899,-0.0145970098674297,0.0003872644156218,-0.0008967635221779,-0.0011151970247738,-0.0033448878675699997,-0.0043274033814668,-0.0064264913089574,8.21938738230013e-06,-0.0010970291914419,-0.0004928439448122,-0.0059449253603816015,-0.0042008752934635,-0.0030026258900761,-0.0026959383394570004,-0.0008733819122426,-0.00022660867398370798,-0.007337780436500899,-0.0033766628766898,-0.0016309504717356,-0.0025435879360884003,-0.0006993217029957519,-2.9496397473849343e-05
nonmember_360.png,0,-0.004734229296445798,-0.0248181894421578,-0.0646450519561768,-0.0015711393207311995,-0.0006747022271156988,-0.0047032181173562995,-0.002604991197586101,-0.016437761485576602,-0.032253924757242196,-1.8165446817899195e-05,-0.0019162558019161016,-0.0012385435402394,-0.0020024999976158003,-0.014560893177986194,-0.017101023346185698,-0.0010888520628214004,-0.002527844626456499,-0.0010311508085578003,-0.0024373196065425977,-0.024590194225311203,-0.018362208269536502,-0.00023361947387449955,-0.0027801794931292005,-0.002656961674802,-0.005552623420953803,-0.016695026308298198,-0.0081395544111729,-0.003446147311478901,-0.0022256049560382997,-0.0008406469132752,-0.007768060080706999,-0.0092263775877654,-0.0037017094437033,0.0012872088700533,-0.0009798842947931,-0.0001927522753248,-0.0118977969978005,-0.0058420029236004,-0.0019864277855958,-0.004682542639784499,-0.0007298721302503439,-5.554730887524632e-05
nonmember_361.png,0,0.0003177076578141022,-0.028340570628643008,-0.056409753859043094,4.0999613702298945e-05,3.2825395464900625e-05,-0.0024831648916006,-0.006381236016750398,-0.0201460644602776,-0.028744008392095607,-0.0027263048104941992,-0.0023122057318687994,-0.0023781205527485,-0.005715895444154705,-0.0160139985382557,-0.015908300876617397,-0.0003781081177294003,-0.0028142277151346007,-0.0001509934663772002,-0.004587035626172999,-0.018108103424310698,-0.0162736047059297,0.000578879378736,0.0010787667706608998,-0.0018155234865845,-0.005137166008353299,-0.015741312876343703,-0.008951187133789099,-0.0006691562011838003,-0.0029287575744091996,-0.0015370921464637,-0.005737092345952901,-0.0122344065457583,-0.0054606986232102,-0.0017446689307688999,-0.002771811792627,-0.0006582532223545999,-0.0115203687455506,-0.011762489331886101,-0.0037090661789989,-0.0039505519671366,-0.0011724898467946093,-0.00014523819845634736
nonmember_362.png,0,-0.003512289375066799,-0.029269140213727902,-0.045000679790973705,0.0025027282536029998,-0.0011930754408241012,-0.002210789360106,-0.0030302926898002,-0.012453086674213402,-0.0218511894345284,0.00037475861608980005,-0.0022198287770151997,-0.0024342336691915998,-0.0021611191332340032,-0.010287869721651098,-0.013280868530273403,-0.0006144437938927997,8.15154053270999e-05,-0.0020358690526335998,-0.002608120441436799,-0.010541420429944999,-0.016589216887950897,-0.0001589469611645005,-0.0005886740982531998,-0.0020779719343409003,-0.005164690315723402,-0.009471248835325201,-0.010213367175310802,-0.0031641302630304995,-0.0017827041447163001,-0.0009215223253704999,-0.006980503909289899,-0.0064751892350614,-0.0045547732152045,-0.0018083290196956002,-0.0018823642749339,-0.00047435025044250003,-0.0119103379547596,-0.0068478160246741,-0.0025999822828453,-0.0036309888819231993,-0.0011229712181375314,-5.324067024042613e-05
nonmember_363.png,0,0.00047367438673969614,-0.017853014171123505,-0.050687603652477306,-0.00016036257147790042,-0.0018160734325647996,-0.0016397354193031007,-0.0027190633118153,-0.0158354938030243,-0.0307940021157265,0.0007450589910150008,-0.0028147669509053005,-0.0023499084636568997,-0.0021078828722237986,-0.009699605405330596,-0.020030960440635598,0.00025016814470289923,-0.0012438097037375,-0.0018148268572986998,-0.0044006574898958,-0.014878682792186803,-0.020836628973484102,-0.002741919830441499,-0.0014386423863471005,-0.0018420035485178002,-0.005132948979735399,-0.012555797584354898,-0.0104368217289448,-3.4219585359099997e-05,-0.0013578527141361995,-0.0006573278224095,-0.00019375048577790002,-0.0080328439362347,-0.005260803736746299,0.0005303830839693997,-0.0016966367256828004,-0.0006912508251844,-0.0150354949291795,-0.0062887444801163,-0.0029560802067862,-0.0064966605859809005,-0.0008608772914157284,-0.0001650426675041594
nonmember_364.png,0,-0.006016366183757803,-0.02335424721241,-0.06260520219802848,-0.0025402326136828007,-0.0008009392768144,-0.0063263718038798,-0.0005561187863349984,-0.011508665978908594,-0.04069959372282031,0.0019874721765517998,-0.0030819703824818004,-0.0045367977581918005,-0.003795992583036402,-0.012882582843303604,-0.023455191403627396,-0.0026885448023676005,0.0011905417777596993,-0.0012063630856574007,-0.0037869848310947,-0.015463087707758005,-0.0267926938831806,-0.00041549932211639926,-0.0019136322662233994,-0.0023386334069072996,-0.004053751006722499,-0.012874554842710498,-0.014204130508005699,0.0011637974530458,-0.0026519962120801002,-0.0014140206039883001,-0.0051627494394779,-0.010359389707446098,-0.0070737414062023,-0.0034821419976651,-0.0021212578285486,-0.0004885396629106,-0.0141894263215363,-0.0109329137485474,-0.0044316983257886005,-0.0040520689217374,-0.0011970392042711866,-0.00013521328219210976
nonmember_365.png,0,-0.007364138960838297,-0.0227419622242451,-0.047071762382984106,-0.0005789338611065994,0.0009667049162089998,-0.0028752698563040005,-0.0007004830986260986,-0.010729204863309902,-0.024931166321039193,0.00010382663458580015,-0.0013358565047382996,-0.0012249401770532001,-0.005068020895123503,-0.004419848322868299,-0.014652442187070902,-0.0021615587174892,0.0010539935901761003,-0.0019782916642725,-0.0030991081148386,-0.0138705465942622,-0.0158618632704019,-0.0006054867990314995,-0.0030786665156483997,-0.0010540345683693999,-0.001847152598202199,-0.010453658178448597,-0.010190357454121201,0.0011038896627723997,-0.0020753766875714003,-0.0013941528159194,-0.0013327514752745993,-0.010127310641110002,-0.0053803280461579,0.00024886056780810007,-0.0016762590967118,-0.00044737885764330003,-0.0103302099741995,-0.0094339624629356,-0.0032413260196336,-0.004071029019542,-0.0013932897745689828,-0.00010965296314677928
nonmember_366.png,0,-0.0084895081818104,-0.036280408501625006,-0.12260305881500239,-0.001609084196388699,-0.0024377340450883,-0.0042235702276230015,-0.009198997169732999,-0.0231021791696549,-0.0665413737297059,-0.0030278703197836997,-0.0009272163733840006,-0.003478064201772199,-0.0031851120293141036,-0.016067318618297605,-0.03934700042009351,-0.00038610585033900004,-0.0018245079554616997,-0.004296125844121001,-0.0056034456938505,-0.02618503943085669,-0.04389191791415209,-0.0008435202762484004,-0.0011014435440302,-0.0027594083221628997,-0.004207341000437698,-0.017556771636009202,-0.019547500647604504,1.2140721082699521e-05,-0.0028131718281657,-0.0012887480843347,-0.0057713184505701,-0.0108250854536891,-0.0082528316415846,-0.0006433068774641003,-0.0018444898305461,-0.0002765324461506,-0.014835387933999302,-0.0092366397147998,-0.004471075284527701,-0.006100598897319299,-0.0013224777685535637,-0.00010371692405897185
nonmember_367.png,0,-0.0067637730389834005,-0.02676738798618311,-0.0672569796442985,-0.0024173585698008,-0.0012468146160244994,-0.0045581255108118,-0.000640081241726799,-0.015256848186254494,-0.0311355367302895,-0.00018408801406620025,0.00033357646316290075,-0.0026730634272098,-0.0032286290079356003,-0.012548610568046598,-0.0174225885421037,-3.362912684680072e-05,-0.0025362432934344006,-0.0012929541990160998,-0.0039334893226623015,-0.0157374292612076,-0.016824646852910602,-0.0009782081469893993,-0.00020753033459190023,-0.0009280570084228999,-0.005525807850062899,-0.013334294781088801,-0.0079060425050556,-0.0015406343154609004,-0.0027566342614591,-0.0007437984459103002,-0.002283635549247199,-0.0104879010468722,-0.0036305577959865995,-0.0004927264526485998,-0.0017391298897564,-0.0003474029217613,-0.010788748273626001,-0.0086270899628289,-0.0020300627365941,-0.0041771145770327,-0.0011235458841838265,-6.92370740580334e-05
nonmember_368.png,0,-0.004034813493490198,-0.0363540425896645,-0.0723291859030723,-0.0013029193505645006,-0.0036581763997674006,-0.004181865137070501,-0.0105328932404519,-0.020692713558673803,-0.026972856372594896,-0.0027215927839279,-0.0021390337496996004,-0.0021230615675449,-0.0029743015766143,-0.011563476175069802,-0.0162640064954757,-0.0005300319753586994,-0.0005425531417130999,-0.0018042041920125003,-0.004808584228158001,-0.0104408040642739,-0.0168356010690332,0.0004272940568626005,-0.0004218923859297995,-0.0012592519633472,-0.0043760035187006,-0.007113132625818199,-0.0072940713725984,-0.0014708098024130006,-0.0011019210796804004,-0.0009183165675495,0.0006543882191181009,-0.006564777344465301,-0.0031135281315073002,0.0009522093459963001,-0.0025898072635755,-0.0003534465722623,-0.0129138021729887,-0.008033874706598,-0.0017001102969516,-0.0065583868999964995,-0.0012400020386848076,-4.335413541411302e-05
nonmember_369.png,0,-0.0028321556746960033,-0.02794620394706719,-0.065648153424263,-0.0011401614174246996,-0.0018264940008520993,-0.0023822393268346995,-0.006208293139934595,-0.019617959856987,-0.029930554330348996,0.0005389079451560991,-0.001474673394113701,-0.0010966635309159999,-0.0049538929015398026,-0.010761510580778205,-0.0157105326652527,-0.0018739271908997995,-0.0016013407148420993,-0.0017337338067591,-0.0015023294836282002,-0.0213630124926567,-0.0231255441904068,0.0014113383367658,-0.0017420900985599007,-0.0031085759401321,-0.0082328990101815,-0.0159613024443388,-0.013725356198847299,-0.0020112772472203003,-0.0007716452237217998,-0.0013441353803501001,-0.0037532690912485,-0.010869673453271398,-0.0068991673178971,-0.0015721633099020004,-0.0017429739236832,-0.0005805870023323,-0.0112955279182642,-0.0099635774386115,-0.0041502619278616995,-0.0043948763632215,-0.0016303471202263218,-0.00019566850460246644
nonmember_370.png,0,-0.0036143083125353,-0.028447050601243994,-0.051111996173858705,0.0005598086863756995,-0.004161696415394599,-0.0032585640437901003,-0.004758659750223198,-0.014026306569576201,-0.0201837141066789,-0.0017477986402809993,0.00010647764429450035,-0.0015752944163978,-0.0014455933123827015,-0.007888656109571502,-0.0091572813689709,-0.0015616361051797997,-0.0008566235192120006,-0.00029541365802290007,-0.004066314548253999,-0.006543960422277499,-0.006464621052146,8.687889203430003e-05,0.0008047251030803004,-0.00025039701722560015,-0.0036605428904295002,-0.007070351392030699,-0.0035186782479285994,-0.0014707688242197002,-0.0027763308025897,-0.0014520540717057999,-0.0052436646074056,-0.0085002221167087,-0.0032584322616458,0.0003153937868773998,-0.0030410812469199005,-0.0006105250940891,-0.009760414250195101,-0.0078413341834676,-0.0021121902973391003,-0.0041160852415487,-0.0012389677576720344,-7.350074156415996e-05
nonmember_371.png,0,-0.005306812003254897,-0.02239549160003669,-0.04570098966360099,-0.0019390112720429993,-0.0022959094494580997,-0.0033214003778993997,-0.005249388515949301,-0.011422440409660305,-0.0242692120373249,0.0003509228117763996,-0.0002822536043823008,-0.0016621993854642001,-0.0012090262025593983,-0.0070402882993221005,-0.0146946795284748,-0.0007770559750496994,-0.0011071255430578995,-0.0019347567576915,-0.0041538067162037,-0.0154271069914103,-0.0202516838908195,-0.0016481950879097002,-0.0003376160748303006,-0.0016376597341149998,-0.002882746979594201,-0.0071751717478036985,-0.011662502773106098,0.0013173390179872,-0.0012602522037923995,-0.00131568510551,-0.0034687025472522007,-0.008129787631332902,-0.0059953541494906,-0.0019888319075107,-0.0023508628364652,-0.0005030721076765,-0.0090249995701015,-0.013962549041025299,-0.0038547718722839004,-0.003439876716584,-0.002582756002084303,-7.628645835202548e-05
nonmember_372.png,0,-0.007827183231711301,-0.015355166047811501,-0.05181524157524109,-0.003815845586359501,-0.0009731007739901005,-0.005467182956636,-0.00036086514592179736,-0.007465105503797496,-0.0341900289058685,0.0038650976493955005,-0.0003712233155965996,-0.0014183763414620998,-0.001464247703552201,-0.0053825192153454035,-0.019520636647939703,-0.0027814055792987,-0.001200694590807001,-0.0019520353525877008,-0.003108950331807102,-0.012253340333700201,-0.0240875873714685,-0.00023839110508560007,-0.0010903952643274992,-0.0023770411498844997,-0.0011404836550354992,-0.013586409389972697,-0.013101975433528501,-8.815946057439978e-05,-0.0024853423237800004,-0.00107908793143,-0.0038313148543239004,-0.0113472370430827,-0.006021555280312899,-0.0016931090503931002,-0.0018053139792756,-0.0003512396724545,-0.009477795567363499,-0.0090516137424856,-0.0034774721862048997,-0.0029563227435574005,-0.0014502768317469499,-6.812618812540588e-05
nonmember_373.png,0,-0.0054330565035343,-0.0265533737838268,-0.04750907048583031,-0.0013343924656510006,0.0005437768995762001,-0.0025699278339744005,-0.0033837370574474994,-0.011011615395545904,-0.0192053467035294,0.0009700125083327016,-0.0020807138644159005,-0.0011717781890184,-0.0061718337237835,-0.007951732724905097,-0.010368375107645999,-0.0031707687303424003,-0.00030754599720239986,-0.0015798958484083,-0.0030313283205032,-0.010022841393947601,-0.0103497067466378,3.189733251929977e-05,-0.0009106979705393002,-0.0012132426491007,-0.0038142129778862017,-0.010564421303570201,-0.0043229579459875996,-0.0009719394147396001,-0.0027857895474880994,-0.00039746733091310007,-0.0036113504320383003,-0.006125362124294099,-0.0017743847565725001,-0.0011461772955953997,-0.0007160830427893,-8.398129284607413e-05,-0.0087522064568475,-0.005130048113642201,-0.0009711369348224,-0.0033326874254271006,-0.0008596395418861986,-3.2809228287078454e-05
nonmember_374.png,0,0.0036334320902824957,-0.05222581326961509,-0.09344327449798591,0.002306891605258,-0.004013040103018301,-0.0043055275455117,-0.008410762995481498,-0.035534560680389404,-0.04339668154716489,-0.0015773167833686014,-0.0038082888349891004,-0.0019806721247732995,-0.0047039911150931965,-0.021982640027999892,-0.024341743439435903,-0.003341094590723499,-0.0007989546284078997,-0.0020323749631643,-0.006087776273489005,-0.031829264014959405,-0.0270750913769007,-0.0010048090480268002,-0.0027767382562161004,-0.0022636749781668004,3.9279460906899155e-05,-0.019175238907337203,-0.0129520306363702,0.0013676001690328,-0.0028174665058030997,-0.0013993527973071,-0.008300758898258199,-0.013032195158302699,-0.0055330621544272,-0.0021413145586848,-0.0008780754287728001,-0.00030660726770289997,-0.0243775725830346,-0.0090083241229877,-0.0030570351227652004,-0.0056241395650432,-0.0007224302207759063,-5.335948299033661e-05
nonmember_375.png,0,-0.006090749055147199,-0.021203540265560095,-0.05679512768983849,-0.0019618626683951005,-0.0031051347032189005,-0.0041339010931551005,-0.0019505489617585997,-0.011573344469070407,-0.028934083878993905,0.0018394337967038007,0.00018902495503430108,-0.0009906911291181998,-0.002104224637150799,-0.006659258157014895,-0.015070106834173203,-0.0030838591046631007,-0.0006313654594124005,-0.0011858826037497,-0.004265222698450102,-0.017764098942279802,-0.018537981435656596,0.00025419332087040034,-0.0021869842894375003,-0.0024197001475840998,-0.0024519488215445986,-0.0106403660029173,-0.008143472485244302,-0.0017076176591217006,-0.0022390689700841995,-0.0006593906437046,-0.0043316185474395995,-0.0080726100131869,-0.0035718523431568995,0.0001739221625030006,-0.0015458326088265003,-0.0002788812853395804,-0.0086687097791582,-0.0084884256939404,-0.0019625660643214,-0.0039491300121881,-0.001464453518565185,-2.5142689992208034e-05
nonmember_376.png,0,-0.007433144375681898,-0.017121449112892095,-0.0282490886747837,-0.0031807236373424,-0.0008732615970075,-0.003426253329962499,-0.0030541103333234024,-0.0066348370164633005,-0.008866816759109504,0.0015390240587294006,-0.0005090697668493002,0.00010439148172739984,-0.0023482395336031983,-0.0043591503053903025,-0.008581263944506697,-0.0014315531589091006,-0.00010322174057369928,-0.0010652965866029002,-0.0012456672266126009,-0.007590657100081499,-0.0119974240660667,-0.0002558524720370995,-0.0012484393082559005,-0.0025541950017214,-0.0023149373009800998,-0.003647951409220699,-0.007672006264329,-0.0002573011443019,-0.00014976272359490004,-0.001147224160377,-0.0018443008884787004,-0.0042967414483428,-0.0045390545856207,-0.0015365388244390002,-0.0015296633355318997,-0.0006929327209945,-0.0054489229805768,-0.0086414872203022,-0.0031041336915222997,-0.0023301024921239,-0.002263079280965009,-0.0002248790042358281
nonmember_377.png,0,-0.004837289452552802,-0.03338039666414261,-0.0554720684885979,-0.0004393360577522997,-0.0024864040315151995,-0.0032449322752655003,-0.006075428798794698,-0.020142234861850794,-0.029311340302228997,0.0010731960646807991,-0.0010718638077377995,-0.0032430486753583006,-0.005198678001761502,-0.016532599925994804,-0.016312273219227697,-0.0022320770658552994,-0.002814784646034201,-0.0013252629432826996,-0.0031730420887469968,-0.0226703546941281,-0.0173256220296026,0.0013365368358790996,-0.0005936375819146997,-0.0018213795847259002,-0.006495783105492602,-0.012495191767811699,-0.0067293429747224,-0.002129288855940099,-0.0019287592731416004,-0.000448128557764,-0.003134842030703999,-0.009143390692770502,-0.0028481151675805003,-0.0010425397194922005,-0.0018821833655237998,-0.00022225666907612604,-0.0089259466622025,-0.007415229571051901,-0.0015357868396676999,-0.0041286780615337,-0.0009483972717134637,-5.9138019423699006e-05
nonmember_378.png,0,-0.004157179966568898,-0.023777142167091404,-0.058948203921318,0.0024932534433902004,-0.0017482279799878996,-0.0036892844364047,0.0016217082738875996,-0.0147172249853611,-0.023250496014952698,-0.0008123097941280001,-0.0011820280924439005,-0.0016250002663582,-0.004061972722411201,-0.008703041821718202,-0.011874658986926103,-0.0008790157735347002,-0.0006940988823771997,-0.0010133795440197002,-0.003487050533294598,-0.0130567913874984,-0.011340672615915499,-0.0004144059494137998,-0.0015079404693097002,-0.001042224757839,-0.004963460378348902,-0.0074973325245082,-0.0043046404607594,-0.0024131350219250003,-0.0009208037517964998,-0.0003243277315051,-0.003339131362736199,-0.0044455758761615,-0.0018985660281032,6.142072379996741e-07,-0.0007872151327319001,-0.00011422498937454183,-0.010136857163161001,-0.0030632075795438,-0.0009605912709958,-0.0042225559009239,-0.0008769386349740283,-2.6163499569520354e-05
nonmember_379.png,0,-0.009498275816440499,-0.03453947603702549,-0.0748036056756973,-0.0022455053403973996,-0.0030591078102587994,-0.0052204616367816006,-0.004023514688014998,-0.020301856100559207,-0.0434714332222938,-0.0011521531268954008,0.0002920087426900985,-0.0036269808188080996,-0.0052099376916886,-0.0099933780729771,-0.024195257574319902,-0.0009241909720002998,-0.0014845398254692997,-0.0007623122073709999,-0.006771530956029899,-0.0199357755482197,-0.029304414987564097,-0.0007630786858498998,-0.0007626395672559998,-0.0023723598569631997,-0.0058742882683873,-0.014438237994909297,-0.013688195496797501,-0.0003417567349971,-0.0024975626729429,-0.0013162783579901,-0.0035138549283146997,-0.013320479542017,-0.0064482174348086,0.0013213381171226996,-0.0025597913772799,-0.000417727707827,-0.008682296145707301,-0.0100621465826407,-0.0036256892344682,-0.0058615953894332,-0.0007776560087221731,-5.033869820172535e-05
nonmember_380.png,0,-0.006347892805933904,-0.0383483022451401,-0.08708292245864868,0.0007079262286424984,-0.0022702869027852995,-0.005809105932712501,-0.005480943247675899,-0.02141186222434039,-0.05413617193698882,-0.0010636481456458994,-0.003523193299770401,-0.005032488144934199,-0.002932284027338101,-0.013765133917331702,-0.03314347937703129,-0.0025736144743858996,-0.0009204600937663997,-0.0018760107923299005,-0.004845967516303,-0.0242305267602205,-0.032159296795725906,0.0021626567468046995,-0.0027537839487194998,-0.0021965712658129997,-0.0055614411830901996,-0.012464711442589801,-0.013077162206172901,-0.0033030605409294996,-0.0012951589887962001,-0.0006895543629071,-0.0030015418305993,-0.006246594712138199,-0.0052312116604298,-0.0002856045030057001,-0.0007249235641211,-7.896316674295181e-05,-0.0060515382792800994,-0.0039061143761501,-0.0028288740722929,-0.0024024265585467003,-0.0005239807451288979,-5.2478739235084504e-05
nonmember_381.png,0,-0.0021472796797751964,-0.0278767347335815,-0.0697170644998551,1.0057352483300308e-05,-0.0013439068570733,-0.0035683894529937995,-0.007284991443157203,-0.0173832178115845,-0.030283018946647602,-0.0034449412487447,-0.0013433853164314998,-0.0029946872964501997,-0.00034894421696660127,-0.011090688407421098,-0.016873585060238904,0.00040876073762769957,-0.0023915246129035993,-0.0014652907848357998,-0.008365105837583597,-0.022309958934784,-0.0163404839113354,-0.0004514087922871,-0.0014039273373783,-0.001244394981768,-0.007549248635768901,-0.0153950862586498,-0.0067046810872853,-0.0026779072359203997,-0.0023384609958157004,-0.00046796203241680003,-0.005740847438573801,-0.0084622213616967,-0.0027988655492664,-0.0007394733838737002,-0.0008897101506590001,-0.00016557142953383725,-0.0112245054915548,-0.0058949347876477995,-0.0014488390806946,-0.0033417030936107,-0.0008842023762554019,-5.06854266859591e-05
nonmember_382.png,0,-0.004702690988779099,-0.011150578036904401,-0.021137017756700502,-0.0021379939280449997,-0.0014140279963612999,-0.0024198377504945,-0.0030977390706539015,-0.0054122358560561995,-0.011326543986797298,-0.0002718828618525999,-0.0002067559398709999,-0.0006892029196024002,-0.0009434688836335997,-0.003040127456188202,-0.0089385360479355,0.0010789590887724998,-0.0006807260215283004,-0.0019449880346655997,-0.0040812455117703005,-0.004505191929638398,-0.010895336046814901,-0.0013518929481506,-0.0003300930839032,-0.0015537046128884,-0.0014675818383693001,-0.0037189414724707014,-0.0071257948875428,-0.0002518957480789003,-0.0011200865264981998,-0.0008747485117055,-0.00010405294597149936,-0.0035914983600377993,-0.0037541354540735,0.0035927933640778004,-0.0009848900372162002,-0.000410727414419,-0.0037378501147032,-0.0058593081193976,-0.0023479584633606,-0.0050050490535794995,-0.0014553382352459916,-9.901873272602778e-05
nonmember_383.png,0,-0.004597827792167601,-0.025239065289497396,-0.03541071712970731,-0.0005525639280676998,-0.001737894490361199,-0.001678789500147099,-0.0029566753655672004,-0.007676292210817302,-0.017468836158513995,-0.0006196089088917004,-0.0017430349253118003,-0.0013411124236881004,-0.0031278859823942982,-0.004856493324041401,-0.0113714300096035,-0.0015422855503856997,-0.0004446208477019995,-0.0002058190293610998,-0.0022942218929529017,-0.007319921627640696,-0.0159428715705872,-0.0004911250434816005,-9.42754559219005e-05,-0.0028862857725471002,-0.0047099720686674,-0.006994742900133102,-0.0106241879984736,-0.0014206785708665995,-0.0022591166198254,-0.0012498216237873,-0.001032268628478,-0.008321617729961898,-0.005770985968411,0.0012245895341038999,-0.0013330307556315998,-0.000604490560363,-0.0102571134921164,-0.0106866249698214,-0.0037098757893545995,-0.0046500244643539,-0.0018113268743036083,-0.0001326081146543938
nonmember_384.png,0,0.0008698180317879001,-0.034162230789661394,-0.061235688626766205,0.0005905274301766985,-2.5526620447699835e-05,-0.0021282569505275,-0.003462202847003902,-0.0231250710785389,-0.027493339031934808,-0.0015566674992441992,-0.0042703957296907,-0.001601402182132,-0.0038984045386315017,-0.013340778648853302,-0.013916317373514196,4.7780573368100265e-05,5.7613011449499964e-05,-0.0005605630576609997,-0.007295668125152598,-0.017911467701196598,-0.014435611665248801,-0.0029754210263490998,-0.0020333761349319995,-0.0019819042645395,-0.0058485344052313995,-0.0115162059664727,-0.005964697804302,0.00019271299242969945,-0.0016892442945391005,-0.00040988319960889993,-0.006956438533961799,-0.0070942030288279,-0.0025000734021887,-0.0021330346353352,-0.0016097884508780998,-0.00013086424587520218,-0.0098554188152775,-0.0054458637314383,-0.0013407004298643002,-0.0029725922504439998,-0.0006400751444743645,-5.090843842481263e-05
nonmember_385.png,0,-0.0060061058029533005,-0.007750809192657502,-0.0171610154211521,-0.0022027534432709,-0.0014038253575562997,-0.0023126006126404,-0.0012170914560555995,-0.004077030345797501,-0.012231208384037004,-0.0016307248733938,-0.001650232821703,-0.0028307721950114008,-0.0010820217430592,-0.001683367416262599,-0.009631242603063597,1.2848991900699797e-05,0.0005243201740086005,-0.0004064473323523998,0.0004345914348959992,-0.0017944276332855988,-0.0172751937061548,0.0020905276760459007,-0.00012926757335660066,-0.0023531983606517,-0.001966089010238599,-0.007288680411875201,-0.011732392013073,-0.0023688739165664005,-0.0012977391015737997,-0.0015905209584162,-0.0005812896415590997,-0.006388111971318699,-0.0062305522151291,-0.00019904877990479988,-0.0016431694384665,-0.0005760768108302,-0.002824439667165301,-0.0055993038404268,-0.0038727890205337004,-0.0007618670351802999,-0.0010476547104189176,-0.00013780528752248264
nonmember_386.png,0,-0.010726941749453503,-0.027996473014354706,-0.05408689379692069,-0.0008112229406834013,-0.0013587959110737003,-0.004764244891703099,-0.001959059387445502,-0.015602469444274895,-0.0286403670907021,0.0002706088125706014,-0.0013452610000967997,-0.0010699336417019003,-0.0023530162870883976,-0.012844622135162402,-0.015089500695466995,-0.0018484201282263002,-0.001958757173270001,-0.0014670903328806999,-0.0032348893582820996,-0.014333713799715,-0.0178956165909767,-0.0005894661881029007,-0.0008645732887089001,-0.0021627112291752997,-0.004555094987154,-0.0146533604711294,-0.007915369700640499,-0.0011128489859402995,-0.0027312992606311997,-0.0007389151433017001,-0.006042553111910801,-0.010377856902778197,-0.0035272676032035996,-0.0005780509673059004,-0.0018246961990371,-0.00021911723888473736,-0.0109452947508544,-0.0073215429438278,-0.0019066296081292,-0.0045099460985510995,-0.0008464991278742564,-4.2154839320573956e-05
nonmember_387.png,0,-0.004734054207801899,-0.024500809609890005,-0.046021293848752996,-0.0002527581527829994,0.0006939917802810001,-0.0027377479709684996,-0.0008500050753354992,-0.011778190732002203,-0.0173423010855913,0.001949683297425499,-0.0015944810584187005,-0.00018483051098890004,-0.0020036902278661,-0.007134176790714299,-0.0093764495104551,-4.001148045059896e-05,-0.0014795013703405996,-0.0010089821880683,-0.0018029976636172,-0.009781410917639701,-0.007491958327591501,-0.0015208893455565002,-0.0007410072721541002,-0.00014319468755270002,-0.0022732075303793023,-0.004808844998478898,-0.0040143271908164,-0.0008346899412572002,-0.0009491739328951003,-0.0009868355700747,-0.006582519039511597,-0.0069124200381339,-0.0025072556454688,-0.0021200296469033,-0.0020007002167402995,-0.0003895248955814,-0.013207360636442901,-0.0068368754291441,-0.0015854279772611,-0.0037474540295079004,-0.0007535979966632881,-7.972726052677404e-05
